Press (GPa)	Temp (K)	Density (gcm^-3)	dT/dP_S (K/GPa)
0.0124849136	849.39759	0.0341565137	15079.1965
0.0124849136	853.012048	0.0339663659	15121.9286
0.0124849136	856.626506	0.0337789243	15164.4552
0.0124849136	860.240964	0.0335941187	15206.7823
0.0124849136	863.855422	0.0334118815	15248.9157
0.0124849136	867.46988	0.0332321478	15290.8608
0.0124849136	871.084337	0.033054855	15332.6229
0.0124849136	874.698795	0.032879943	15374.2071
0.0124849136	878.313253	0.0327073538	15415.6181
0.0124849136	881.927711	0.0325370316	15456.8605
0.0124849136	885.542169	0.0323689225	15497.9388
0.0124849136	889.156627	0.0322029747	15538.8571
0.0124849136	892.771084	0.032039138	15579.6195
0.0124849136	896.385542	0.031877364	15620.2299
0.0124849136	900	0.0317176062	15660.6921
0.0124849136	903.614458	0.0315598192	15701.0095
0.0124849136	907.228916	0.0314039596	15741.1856
0.0124849136	910.843373	0.0312499852	15781.2238
0.0124849136	914.457831	0.0310978552	15821.1272
0.0124849136	918.072289	0.03094753	15860.8988
0.0124849136	921.686747	0.0307989716	15900.5418
0.0124849136	925.301205	0.0306521429	15940.0588
0.0124849136	928.915663	0.0305070081	15979.4527
0.0124849136	932.53012	0.0303635324	16018.726
0.0124849136	936.144578	0.0302216822	16057.8815
0.0124849136	939.759036	0.0300814248	16096.9214
0.0124849136	943.373494	0.0299427286	16135.8483
0.0124849136	946.987952	0.0298055628	16174.6645
0.0124849136	950.60241	0.0296698977	16213.3722
0.0124849136	954.216867	0.0295357042	16251.9735
0.0124849136	957.831325	0.0294029542	16290.4707
0.0124849136	961.445783	0.0292716205	16328.8656
0.0124849136	965.060241	0.0291416764	16367.1605
0.0124849136	968.674699	0.0290130962	16405.357
0.0124849136	972.289157	0.0288858548	16443.4572
0.0124849136	975.903614	0.0287599277	16481.4629
0.0124849136	979.518072	0.0286352912	16519.3758
0.0124849136	983.13253	0.0285119222	16557.1976
0.0124849136	986.746988	0.0283897982	16594.9301
0.0124849136	990.361446	0.0282688974	16632.5748
0.0124849136	993.975904	0.0281491983	16670.1335
0.0124849136	997.590361	0.0280306803	16707.6076
0.0124849136	1001.20482	0.0279133231	16744.9986
0.0124849136	1004.81928	0.0277971069	16782.3081
0.0124849136	1008.43373	0.0276820125	16819.5375
0.0124849136	1012.04819	0.0275680213	16856.6882
0.0124849136	1015.66265	0.0274551149	16893.7616
0.0124849136	1019.27711	0.0273432755	16930.759
0.0124849136	1022.89157	0.0272324856	16967.6818
0.0124849136	1026.50602	0.0271227284	17004.5314
0.0124849136	1030.12048	0.0270139872	17041.3088
0.0124849136	1033.73494	0.026906246	17078.0155
0.0124849136	1037.3494	0.0267994888	17114.6525
0.0124849136	1040.96386	0.0266937002	17151.2212
0.0124849136	1044.57831	0.0265888653	17187.7227
0.0124849136	1048.19277	0.0264849692	17224.1581
0.0124849136	1051.80723	0.0263819977	17260.5286
0.0124849136	1055.42169	0.0262799366	17296.8352
0.0124849136	1059.03614	0.0261787722	17333.0791
0.0124849136	1062.6506	0.026078491	17369.2614
0.0124849136	1066.26506	0.02597908	17405.383
0.0124849136	1069.87952	0.0258805263	17441.4451
0.0124849136	1073.49398	0.0257828172	17477.4486
0.0124849136	1077.10843	0.0256859406	17513.3945
0.0124849136	1080.72289	0.0255898844	17549.2838
0.0124849136	1084.33735	0.0254946367	17585.1175
0.0124849136	1087.95181	0.0254001861	17620.8966
0.0124849136	1091.56627	0.0253065213	17656.6219
0.0124849136	1095.18072	0.0252136313	17692.2943
0.0124849136	1098.79518	0.0251215051	17727.9149
0.0124849136	1102.40964	0.0250301323	17763.4844
0.0124849136	1106.0241	0.0249395023	17799.0038
0.0124849136	1109.63855	0.0248496052	17834.4739
0.0124849136	1113.25301	0.0247604308	17869.8956
0.0124849136	1116.86747	0.0246719694	17905.2697
0.0124849136	1120.48193	0.0245842114	17940.5971
0.0124849136	1124.09639	0.0244971475	17975.8785
0.0124849136	1127.71084	0.0244107685	18011.1147
0.0124849136	1131.3253	0.0243250652	18046.3066
0.0124849136	1134.93976	0.0242400289	18081.455
0.0124849136	1138.55422	0.0241556509	18116.5605
0.0124849136	1142.16867	0.0240719227	18151.624
0.0124849136	1145.78313	0.0239888359	18186.6462
0.0124849136	1149.39759	0.0239063823	18221.6279
0.0124849136	1153.01205	0.0238245538	18256.5697
0.0124849136	1156.62651	0.0237433427	18291.4725
0.0124849136	1160.24096	0.023662741	18326.3368
0.0124849136	1163.85542	0.0235827413	18361.1635
0.0124849136	1167.46988	0.023503336	18395.9531
0.0124849136	1171.08434	0.0234245178	18430.7064
0.0124849136	1174.6988	0.0233462795	18465.4241
0.0124849136	1178.31325	0.0232686141	18500.1067
0.0124849136	1181.92771	0.0231915145	18534.755
0.0124849136	1185.54217	0.0231149741	18569.3697
0.0124849136	1189.15663	0.0230389859	18603.9513
0.0124849136	1192.77108	0.0229635436	18638.5004
0.0124849136	1196.38554	0.0228886405	18673.0178
0.0124849136	1200	0.0228142703	18707.5039
0.0131972039	300	1.00235625	20.7653395
0.0131972039	303.614458	1.00126018	23.2227049
0.0131972039	307.228916	1.00006015	25.6206267
0.0131972039	310.843373	0.998761876	27.9706476
0.0131972039	314.457831	0.9973704	30.2826267
0.0131972039	318.072289	0.995890187	32.5650579
0.0131972039	321.686747	0.994325215	34.825319
0.0131972039	325.301205	0.992679036	37.0698703
0.0131972039	328.915663	0.990954836	39.3044146
0.0131972039	332.53012	0.989155479	41.5340272
0.0131972039	336.144578	0.987283549	43.7632631
0.0131972039	339.759036	0.985341378	45.9962456
0.0131972039	343.373494	0.983331077	48.2367404
0.0131972039	346.987952	0.981254555	50.4882187
0.0131972039	350.60241	0.979113545	52.7539103
0.0131972039	354.216867	0.976909611	55.0368488
0.0131972039	357.831325	0.974644173	57.3399112
0.0131972039	361.445783	0.972318511	59.6658518
0.0131972039	365.060241	0.969933778	62.0173319
0.0131972039	368.674699	0.96749101	64.3969461
0.0131972039	372.289157	0.964991133	66.8072454
0.0131972039	375.903614	0.96243497	69.2507585
0.0131972039	379.518072	0.959823245	71.7300101
0.0131972039	383.13253	0.95715659	74.2475386
0.0131972039	386.746988	0.954435547	76.8059121
0.0131972039	390.361446	0.951660573	79.4077435
0.0131972039	393.975904	0.948832044	82.0557043
0.0131972039	397.590361	0.945950255	84.7525391
0.0131972039	401.204819	0.943015421	87.5010786
0.0131972039	404.819277	0.940027685	90.3042528
0.0131972039	408.433735	0.936987111	93.1651049
0.0131972039	412.048193	0.933893688	96.0868044
0.0131972039	415.662651	0.930747334	99.0726613
0.0131972039	419.277108	0.927547889	102.126141
0.0131972039	422.891566	0.924295121	105.250878
0.0131972039	426.506024	0.920988723	108.450695
0.0131972039	430.120482	0.917628309	111.729616
0.0131972039	433.73494	0.914213419	115.091889
0.0131972039	437.349398	0.910743511	118.542005
0.0131972039	440.963855	0.907217964	122.084715
0.0131972039	444.578313	0.903636071	125.725061
0.0131972039	448.192771	0.89999704	129.468397
0.0131972039	451.807229	0.896299989	133.32042
0.0131972039	455.421687	0.892543942	137.287199
0.0131972039	459.036145	0.888727823	141.375212
0.0131972039	462.650602	0.884850455	145.591386
0.0131972039	466.26506	0.880910552	149.943136
0.0131972039	469.879518	0.876906712	154.438418
0.0131972039	473.493976	0.872837411	159.085781
0.0131972039	477.108434	0.868700995	163.894427
0.0131972039	480.722892	0.864495669	168.874284
0.0131972039	484.337349	0.86021949	174.036079
0.0131972039	487.951807	0.85587035	179.391432
0.0131972039	491.566265	0.851445971	184.952951
0.0131972039	495.180723	0.846943881	190.734355
0.0131972039	498.795181	0.842361402	196.750599
0.0131972039	502.409639	0.837695631	203.018033
0.0131972039	506.024096	0.832943415	209.554576
0.0131972039	509.638554	0.828101325	216.379919
0.0131972039	513.253012	0.823165632	223.515771
0.0131972039	516.86747	0.818132267	230.986132
0.0131972039	520.481928	0.812996783	238.817626
0.0131972039	524.096386	0.807754313	247.039892
0.0131972039	527.710843	0.802399511	255.686045
0.0131972039	531.325301	0.79692649	264.793232
0.0131972039	534.939759	0.791328752	274.4033
0.0131972039	538.554217	0.785599093	284.563602
0.0131972039	542.168675	0.779729497	295.327979
0.0131972039	545.783133	0.773711014	306.757973
0.0131972039	549.39759	0.767533596	318.924323
0.0131972039	553.012048	0.76118591	331.908834
0.0131972039	556.626506	0.754655104	345.806736
0.0131972039	560.240964	0.747926506	360.729697
0.0131972039	563.855422	0.740983262	376.809705
0.0131972039	567.46988	0.73380585	394.204149
0.0131972039	571.084337	0.726371477	413.102565
0.0131972039	574.698795	0.718653262	433.735762
0.0131972039	578.313253	0.710619156	456.388385
0.0131972039	581.927711	0.702230462	481.416658
0.0131972039	585.542169	0.693439758	509.27412
0.0131972039	589.156627	0.684187904	540.550207
0.0131972039	592.771084	0.674399562	576.030487
0.0131972039	596.385542	0.663976205	616.795414
0.0131972039	600	0.652784594	664.392459
0.0131972039	603.614458	0.640636393	721.160225
0.0131972039	607.228916	0.0779663615	9669.37151
0.0131972039	610.843373	0.0750348261	9884.92194
0.0131972039	614.457831	0.0725743432	10067.4435
0.0131972039	618.072289	0.0704498101	10227.9058
0.0131972039	621.686747	0.068578709	10372.7277
0.0131972039	625.301205	0.0669064099	10505.8883
0.0131972039	628.915663	0.0653946223	10629.9709
0.0131972039	632.53012	0.0640153441	10746.7221
0.0131972039	636.144578	0.0627474125	10857.3671
0.0131972039	639.759036	0.0615744093	10962.7965
0.0131972039	643.373494	0.0604833215	11063.6787
0.0131972039	646.987952	0.0594636501	11160.5317
0.0131972039	650.60241	0.0585067952	11253.7676
0.0131972039	654.216867	0.057605621	11343.7233
0.0131972039	657.831325	0.0567541393	11430.6803
0.0131972039	661.445783	0.0559472752	11514.8781
0.0131972039	665.060241	0.0551806896	11596.5244
0.0131972039	668.674699	0.0544506435	11675.8013
0.0131972039	672.289157	0.0537538923	11752.8706
0.0131972039	675.903614	0.0530876026	11827.8776
0.0131972039	679.518072	0.052449285	11900.9534
0.0131972039	683.13253	0.0518367416	11972.2174
0.0131972039	686.746988	0.0512480217	12041.779
0.0131972039	690.361446	0.0506813866	12109.7385
0.0131972039	693.975904	0.0501352799	12176.1887
0.0131972039	697.590361	0.049608303	12241.2152
0.0131972039	701.204819	0.0490991949	12304.8977
0.0131972039	704.819277	0.0486068143	12367.3102
0.0131972039	708.433735	0.0481301255	12428.5216
0.0131972039	712.048193	0.0476681854	12488.5963
0.0131972039	715.662651	0.0472201334	12547.5944
0.0131972039	719.277108	0.0467851815	12605.5722
0.0131972039	722.891566	0.0463626069	12662.5824
0.0131972039	726.506024	0.0459517446	12718.6744
0.0131972039	730.120482	0.0455519819	12773.8946
0.0131972039	733.73494	0.0451627529	12828.2865
0.0131972039	737.349398	0.0447835336	12881.891
0.0131972039	740.963855	0.0444138383	12934.7465
0.0131972039	744.578313	0.0440532159	12986.8891
0.0131972039	748.192771	0.0437012464	13038.3529
0.0131972039	751.807229	0.0433575386	13089.1698
0.0131972039	755.421687	0.043021727	13139.37
0.0131972039	759.036145	0.0426934702	13188.982
0.0131972039	762.650602	0.0423724482	13238.0325
0.0131972039	766.26506	0.0420583612	13286.5467
0.0131972039	769.879518	0.0417509276	13334.5484
0.0131972039	773.493976	0.0414498828	13382.0601
0.0131972039	777.108434	0.0411549777	13429.1031
0.0131972039	780.722892	0.0408659775	13475.6973
0.0131972039	784.337349	0.0405826608	13521.8616
0.0131972039	787.951807	0.0403048183	13567.6139
0.0131972039	791.566265	0.0400322524	13612.9712
0.0131972039	795.180723	0.0397647758	13657.9493
0.0131972039	798.795181	0.0395022113	13702.5634
0.0131972039	802.409639	0.0392443907	13746.8278
0.0131972039	806.024096	0.0389911543	13790.756
0.0131972039	809.638554	0.0387423507	13834.3609
0.0131972039	813.253012	0.0384978356	13877.6546
0.0131972039	816.86747	0.0382574718	13920.6486
0.0131972039	820.481928	0.0380211288	13963.3539
0.0131972039	824.096386	0.0377886819	14005.7807
0.0131972039	827.710843	0.0375600124	14047.939
0.0131972039	831.325301	0.0373350068	14089.838
0.0131972039	834.939759	0.037113557	14131.4867
0.0131972039	838.554217	0.0368955593	14172.8934
0.0131972039	842.168675	0.0366809147	14214.0662
0.0131972039	845.783133	0.0364695284	14255.0127
0.0131972039	849.39759	0.0362613096	14295.7402
0.0131972039	853.012048	0.0360561712	14336.2555
0.0131972039	856.626506	0.0358540299	14376.5653
0.0131972039	860.240964	0.0356548055	14416.6758
0.0131972039	863.855422	0.0354584211	14456.593
0.0131972039	867.46988	0.0352648028	14496.3227
0.0131972039	871.084337	0.0350738798	14535.8702
0.0131972039	874.698795	0.0348855837	14575.2408
0.0131972039	878.313253	0.0346998488	14614.4395
0.0131972039	881.927711	0.0345166119	14653.471
0.0131972039	885.542169	0.0343358121	14692.3398
0.0131972039	889.156627	0.0341573907	14731.0504
0.0131972039	892.771084	0.0339812912	14769.607
0.0131972039	896.385542	0.0338074589	14808.0135
0.0131972039	900	0.0336358413	14846.2737
0.0131972039	903.614458	0.0334663875	14884.3914
0.0131972039	907.228916	0.0332990484	14922.3702
0.0131972039	910.843373	0.0331337767	14960.2133
0.0131972039	914.457831	0.0329705265	14997.9241
0.0131972039	918.072289	0.0328092534	15035.5058
0.0131972039	921.686747	0.0326499147	15072.9613
0.0131972039	925.301205	0.0324924689	15110.2935
0.0131972039	928.915663	0.0323368757	15147.5054
0.0131972039	932.53012	0.0321830965	15184.5996
0.0131972039	936.144578	0.0320310934	15221.5787
0.0131972039	939.759036	0.03188083	15258.4453
0.0131972039	943.373494	0.0317322709	15295.2017
0.0131972039	946.987952	0.0315853819	15331.8504
0.0131972039	950.60241	0.0314401296	15368.3937
0.0131972039	954.216867	0.0312964819	15404.8337
0.0131972039	957.831325	0.0311544073	15441.1726
0.0131972039	961.445783	0.0310138754	15477.4124
0.0131972039	965.060241	0.0308748567	15513.5553
0.0131972039	968.674699	0.0307373225	15549.603
0.0131972039	972.289157	0.0306012449	15585.5576
0.0131972039	975.903614	0.0304665968	15621.4208
0.0131972039	979.518072	0.0303333519	15657.1945
0.0131972039	983.13253	0.0302014844	15692.8804
0.0131972039	986.746988	0.0300709696	15728.4801
0.0131972039	990.361446	0.029941783	15763.9953
0.0131972039	993.975904	0.0298139011	15799.4277
0.0131972039	997.590361	0.0296873009	15834.7788
0.0131972039	1001.20482	0.02956196	15870.05
0.0131972039	1004.81928	0.0294378567	15905.243
0.0131972039	1008.43373	0.0293149695	15940.359
0.0131972039	1012.04819	0.0291932779	15975.3997
0.0131972039	1015.66265	0.0290727616	16010.3662
0.0131972039	1019.27711	0.0289534011	16045.26
0.0131972039	1022.89157	0.028835177	16080.0824
0.0131972039	1026.50602	0.0287180706	16114.8347
0.0131972039	1030.12048	0.0286020638	16149.5181
0.0131972039	1033.73494	0.0284871387	16184.1338
0.0131972039	1037.3494	0.0283732779	16218.6832
0.0131972039	1040.96386	0.0282604644	16253.1673
0.0131972039	1044.57831	0.0281486817	16287.5873
0.0131972039	1048.19277	0.0280379135	16321.9444
0.0131972039	1051.80723	0.0279281441	16356.2396
0.0131972039	1055.42169	0.027819358	16390.4741
0.0131972039	1059.03614	0.0277115401	16424.6489
0.0131972039	1062.6506	0.0276046757	16458.765
0.0131972039	1066.26506	0.0274987503	16492.8236
0.0131972039	1069.87952	0.0273937499	16526.8255
0.0131972039	1073.49398	0.0272896606	16560.7719
0.0131972039	1077.10843	0.0271864691	16594.6637
0.0131972039	1080.72289	0.027084162	16628.5017
0.0131972039	1084.33735	0.0269827265	16662.2871
0.0131972039	1087.95181	0.02688215	16696.0207
0.0131972039	1091.56627	0.0267824202	16729.7034
0.0131972039	1095.18072	0.0266835248	16763.3361
0.0131972039	1098.79518	0.0265854522	16796.9197
0.0131972039	1102.40964	0.0264881906	16830.455
0.0131972039	1106.0241	0.0263917288	16863.943
0.0131972039	1109.63855	0.0262960556	16897.3844
0.0131972039	1113.25301	0.0262011602	16930.7801
0.0131972039	1116.86747	0.0261070318	16964.1309
0.0131972039	1120.48193	0.0260136601	16997.4375
0.0131972039	1124.09639	0.0259210347	17030.7009
0.0131972039	1127.71084	0.0258291456	17063.9217
0.0131972039	1131.3253	0.0257379831	17097.1007
0.0131972039	1134.93976	0.0256475374	17130.2387
0.0131972039	1138.55422	0.025557799	17163.3365
0.0131972039	1142.16867	0.0254687587	17196.3946
0.0131972039	1145.78313	0.0253804075	17229.414
0.0131972039	1149.39759	0.0252927363	17262.3952
0.0131972039	1153.01205	0.0252057364	17295.3391
0.0131972039	1156.62651	0.0251193992	17328.2462
0.0131972039	1160.24096	0.0250337163	17361.1172
0.0131972039	1163.85542	0.0249486794	17393.9529
0.0131972039	1167.46988	0.0248642804	17426.7539
0.0131972039	1171.08434	0.0247805113	17459.5208
0.0131972039	1174.6988	0.0246973642	17492.2544
0.0131972039	1178.31325	0.0246148316	17524.9551
0.0131972039	1181.92771	0.0245329058	17557.6237
0.0131972039	1185.54217	0.0244515795	17590.2608
0.0131972039	1189.15663	0.0243708453	17622.8669
0.0131972039	1192.77108	0.0242906961	17655.4428
0.0131972039	1196.38554	0.0242111249	17687.9889
0.0131972039	1200	0.0241321247	17720.5059
0.0139501319	300	1.00268488	20.820397
0.0139501319	303.614458	1.00158611	23.2672701
0.0139501319	307.228916	1.00038389	25.655367
0.0139501319	310.843373	0.999083868	27.9961245
0.0139501319	314.457831	0.997691063	30.2993117
0.0139501319	318.072289	0.996209907	32.5733448
0.0139501319	321.686747	0.994644349	34.8255339
0.0139501319	325.301205	0.992997918	37.0622801
0.0139501319	328.915663	0.991273779	39.2892332
0.0139501319	332.53012	0.989474779	41.5114216
0.0139501319	336.144578	0.987603486	43.7333574
0.0139501319	339.759036	0.985662221	45.9591251
