Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.72727	331.11	1.3167	29.106
0.72727	333.74	1.3157	29.455
0.72727	336.36	1.3147	29.808
0.72727	338.99	1.3137	30.165
0.72727	341.62	1.3127	30.526
0.72727	344.24	1.3116	30.891
0.72727	346.87	1.3106	31.26
0.72727	349.49	1.3095	31.634
0.72727	352.12	1.3085	32.012
0.72727	354.75	1.3074	32.394
0.72727	357.37	1.3063	32.78
0.72727	360	1.3052	33.17
0.74545	100	1.3749	6.8887
0.74545	102.63	1.3746	7.0732
0.74545	105.25	1.3743	7.2579
0.74545	107.88	1.374	7.4431
0.74545	110.51	1.3736	7.629
0.74545	113.13	1.3733	7.8158
0.74545	115.76	1.373	8.0038
0.74545	118.38	1.3726	8.1931
0.74545	121.01	1.3722	8.3839
0.74545	123.64	1.3719	8.5761
0.74545	126.26	1.3715	8.7698
0.74545	128.89	1.3711	8.9648
0.74545	131.52	1.3707	9.161
0.74545	134.14	1.3703	9.3583
0.74545	136.77	1.3699	9.5566
0.74545	139.39	1.3695	9.7558
0.74545	142.02	1.3691	9.9559
0.74545	144.65	1.3686	10.157
0.74545	147.27	1.3682	10.359
0.74545	149.9	1.3677	10.562
0.74545	152.53	1.3673	10.766
0.74545	155.15	1.3668	10.972
0.74545	157.78	1.3663	11.179
0.74545	160.4	1.3659	11.388
0.74545	163.03	1.3654	11.598
0.74545	165.66	1.3649	11.81
0.74545	168.28	1.3644	12.023
0.74545	170.91	1.3639	12.238
0.74545	173.54	1.3633	12.455
0.74545	176.16	1.3628	12.673
0.74545	178.79	1.3623	12.893
0.74545	181.41	1.3617	13.114
0.74545	184.04	1.3612	13.337
0.74545	186.67	1.3606	13.561
0.74545	189.29	1.3601	13.786
0.74545	191.92	1.3595	14.013
0.74545	194.55	1.3589	14.241
0.74545	197.17	1.3583	14.471
0.74545	199.8	1.3577	14.703
0.74545	202.42	1.3571	14.936
0.74545	205.05	1.3565	15.171
0.74545	207.68	1.3559	15.408
0.74545	210.3	1.3553	15.647
0.74545	212.93	1.3547	15.888
0.74545	215.56	1.354	16.13
0.74545	218.18	1.3534	16.374
0.74545	220.81	1.3527	16.62
0.74545	223.43	1.3521	16.868
0.74545	226.06	1.3514	17.117
0.74545	228.69	1.3507	17.368
0.74545	231.31	1.35	17.621
0.74545	233.94	1.3494	17.875
0.74545	236.57	1.3487	18.132
0.74545	239.19	1.3479	18.39
0.74545	241.82	1.3472	18.651
0.74545	244.44	1.3465	18.913
0.74545	247.07	1.3458	19.177
0.74545	249.7	1.3451	19.444
0.74545	252.32	1.3443	19.712
0.74545	254.95	1.3436	19.983
0.74545	257.58	1.3428	20.255
0.74545	260.2	1.342	20.53
0.74545	262.83	1.3413	20.807
0.74545	265.45	1.3405	21.086
0.74545	268.08	1.3397	21.367
0.74545	270.71	1.3389	21.65
0.74545	273.33	1.3381	21.935
0.74545	275.96	1.3373	22.223
0.74545	278.59	1.3365	22.513
0.74545	281.21	1.3356	22.805
0.74545	283.84	1.3348	23.1
0.74545	286.46	1.334	23.397
0.74545	289.09	1.3331	23.696
0.74545	291.72	1.3323	23.998
0.74545	294.34	1.3314	24.303
0.74545	296.97	1.3305	24.611
0.74545	299.6	1.3296	24.921
0.74545	302.22	1.3287	25.233
0.74545	304.85	1.3278	25.548
0.74545	307.47	1.3269	25.866
0.74545	310.1	1.326	26.186
0.74545	312.73	1.3251	26.509
0.74545	315.35	1.3242	26.835
0.74545	317.98	1.3232	27.164
0.74545	320.61	1.3223	27.496
0.74545	323.23	1.3213	27.831
0.74545	325.86	1.3204	28.168
0.74545	328.48	1.3194	28.507
0.74545	331.11	1.3184	28.849
0.74545	333.74	1.3174	29.194
0.74545	336.36	1.3164	29.543
0.74545	338.99	1.3154	29.894
0.74545	341.62	1.3144	30.25
0.74545	344.24	1.3134	30.61
0.74545	346.87	1.3124	30.975
0.74545	349.49	1.3113	31.343
0.74545	352.12	1.3103	31.715
0.74545	354.75	1.3092	32.092
0.74545	357.37	1.3081	32.472
0.74545	360	1.3071	32.856
0.76364	100	1.3762	6.8395
0.76364	102.63	1.3759	7.0228
0.76364	105.25	1.3756	7.2064
0.76364	107.88	1.3753	7.3903
0.76364	110.51	1.375	7.575
0.76364	113.13	1.3746	7.7607
0.76364	115.76	1.3743	7.9475
0.76364	118.38	1.3739	8.1356
0.76364	121.01	1.3736	8.3251
0.76364	123.64	1.3732	8.5161
0.76364	126.26	1.3728	8.7085
0.76364	128.89	1.3724	8.9022
0.76364	131.52	1.372	9.097
0.76364	134.14	1.3716	9.293
0.76364	136.77	1.3712	9.4899
0.76364	139.39	1.3708	9.6877
0.76364	142.02	1.3704	9.8864
0.76364	144.65	1.37	10.086
0.76364	147.27	1.3695	10.287
0.76364	149.9	1.3691	10.488
0.76364	152.53	1.3686	10.691
0.76364	155.15	1.3682	10.895
0.76364	157.78	1.3677	11.101
0.76364	160.4	1.3672	11.308
0.76364	163.03	1.3667	11.517
0.76364	165.66	1.3662	11.727
0.76364	168.28	1.3657	11.939
0.76364	170.91	1.3652	12.153
0.76364	173.54	1.3647	12.368
0.76364	176.16	1.3642	12.584
0.76364	178.79	1.3637	12.802
0.76364	181.41	1.3631	13.022
0.76364	184.04	1.3626	13.243
0.76364	186.67	1.362	13.465
0.76364	189.29	1.3615	13.688
0.76364	191.92	1.3609	13.914
0.76364	194.55	1.3603	14.14
0.76364	197.17	1.3598	14.368
0.76364	199.8	1.3592	14.598
0.76364	202.42	1.3586	14.829
0.76364	205.05	1.358	15.063
0.76364	207.68	1.3573	15.298
0.76364	210.3	1.3567	15.534
0.76364	212.93	1.3561	15.773
0.76364	215.56	1.3555	16.013
0.76364	218.18	1.3548	16.255
0.76364	220.81	1.3542	16.499
0.76364	223.43	1.3535	16.744
0.76364	226.06	1.3529	16.991
0.76364	228.69	1.3522	17.24
0.76364	231.31	1.3515	17.491
0.76364	233.94	1.3508	17.743
0.76364	236.57	1.3501	17.997
0.76364	239.19	1.3494	18.254
0.76364	241.82	1.3487	18.512
0.76364	244.44	1.348	18.771
0.76364	247.07	1.3473	19.033
0.76364	249.7	1.3465	19.297
0.76364	252.32	1.3458	19.563
0.76364	254.95	1.3451	19.831
0.76364	257.58	1.3443	20.101
0.76364	260.2	1.3436	20.373
0.76364	262.83	1.3428	20.647
0.76364	265.45	1.342	20.923
0.76364	268.08	1.3412	21.201
0.76364	270.71	1.3404	21.481
0.76364	273.33	1.3396	21.764
0.76364	275.96	1.3388	22.049
0.76364	278.59	1.338	22.336
0.76364	281.21	1.3372	22.625
0.76364	283.84	1.3364	22.916
0.76364	286.46	1.3355	23.21
0.76364	289.09	1.3347	23.506
0.76364	291.72	1.3338	23.805
0.76364	294.34	1.333	24.106
0.76364	296.97	1.3321	24.41
0.76364	299.6	1.3312	24.717
0.76364	302.22	1.3304	25.026
0.76364	304.85	1.3295	25.337
0.76364	307.47	1.3286	25.651
0.76364	310.1	1.3277	25.967
0.76364	312.73	1.3267	26.287
0.76364	315.35	1.3258	26.609
0.76364	317.98	1.3249	26.934
0.76364	320.61	1.324	27.262
0.76364	323.23	1.323	27.593
0.76364	325.86	1.322	27.926
0.76364	328.48	1.3211	28.261
0.76364	331.11	1.3201	28.599
0.76364	333.74	1.3191	28.939
0.76364	336.36	1.3181	29.283
0.76364	338.99	1.3171	29.631
0.76364	341.62	1.3161	29.983
0.76364	344.24	1.3151	30.338
0.76364	346.87	1.3141	30.698
0.76364	349.49	1.3131	31.061
0.76364	352.12	1.312	31.429
0.76364	354.75	1.311	31.8
0.76364	357.37	1.3099	32.175
0.76364	360	1.3088	32.554
0.78182	100	1.3775	6.7909
0.78182	102.63	1.3772	6.9731
0.78182	105.25	1.3769	7.1555
0.78182	107.88	1.3766	7.3383
0.78182	110.51	1.3763	7.5218
0.78182	113.13	1.3759	7.7063
0.78182	115.76	1.3756	7.892
0.78182	118.38	1.3752	8.0789
0.78182	121.01	1.3749	8.2672
0.78182	123.64	1.3745	8.4569
0.78182	126.26	1.3741	8.648
0.78182	128.89	1.3738	8.8404
0.78182	131.52	1.3734	9.034
0.78182	134.14	1.373	9.2286
0.78182	136.77	1.3726	9.4242
0.78182	139.39	1.3721	9.6206
0.78182	142.02	1.3717	9.818
0.78182	144.65	1.3713	10.016
0.78182	147.27	1.3709	10.215
0.78182	149.9	1.3704	10.416
0.78182	152.53	1.37	10.617
0.78182	155.15	1.3695	10.82
0.78182	157.78	1.369	11.024
0.78182	160.4	1.3686	11.23
0.78182	163.03	1.3681	11.437
0.78182	165.66	1.3676	11.646
0.78182	168.28	1.3671	11.856
0.78182	170.91	1.3666	12.068
0.78182	173.54	1.3661	12.282
0.78182	176.16	1.3656	12.497
0.78182	178.79	1.365	12.713
0.78182	181.41	1.3645	12.931
0.78182	184.04	1.364	13.15
0.78182	186.67	1.3634	13.37
0.78182	189.29	1.3629	13.592
0.78182	191.92	1.3623	13.816
0.78182	194.55	1.3617	14.04
0.78182	197.17	1.3612	14.267
0.78182	199.8	1.3606	14.495
0.78182	202.42	1.36	14.724
0.78182	205.05	1.3594	14.956
0.78182	207.68	1.3588	15.189
0.78182	210.3	1.3581	15.423
0.78182	212.93	1.3575	15.66
0.78182	215.56	1.3569	15.898
0.78182	218.18	1.3563	16.138
0.78182	220.81	1.3556	16.38
0.78182	223.43	1.355	16.623
0.78182	226.06	1.3543	16.868
0.78182	228.69	1.3536	17.115
0.78182	231.31	1.353	17.363
0.78182	233.94	1.3523	17.613
0.78182	236.57	1.3516	17.865
0.78182	239.19	1.3509	18.119
0.78182	241.82	1.3502	18.375
0.78182	244.44	1.3495	18.632
0.78182	247.07	1.3488	18.891
0.78182	249.7	1.348	19.153
0.78182	252.32	1.3473	19.416
0.78182	254.95	1.3466	19.681
0.78182	257.58	1.3458	19.949
0.78182	260.2	1.3451	20.218
0.78182	262.83	1.3443	20.489
0.78182	265.45	1.3435	20.763
0.78182	268.08	1.3427	21.038
0.78182	270.71	1.342	21.316
0.78182	273.33	1.3412	21.595
0.78182	275.96	1.3404	21.877
0.78182	278.59	1.3396	22.161
0.78182	281.21	1.3388	22.448
0.78182	283.84	1.3379	22.736
0.78182	286.46	1.3371	23.026
0.78182	289.09	1.3363	23.319
0.78182	291.72	1.3354	23.615
0.78182	294.34	1.3346	23.913
0.78182	296.97	1.3337	24.214
0.78182	299.6	1.3328	24.517
0.78182	302.22	1.332	24.822
0.78182	304.85	1.3311	25.13
0.78182	307.47	1.3302	25.44
0.78182	310.1	1.3293	25.753
0.78182	312.73	1.3284	26.068
0.78182	315.35	1.3275	26.387
0.78182	317.98	1.3265	26.708
0.78182	320.61	1.3256	27.033
0.78182	323.23	1.3247	27.359
0.78182	325.86	1.3237	27.688
0.78182	328.48	1.3228	28.02
0.78182	331.11	1.3218	28.354
0.78182	333.74	1.3208	28.691
0.78182	336.36	1.3198	29.031
0.78182	338.99	1.3188	29.375
0.78182	341.62	1.3179	29.722
0.78182	344.24	1.3168	30.074
0.78182	346.87	1.3158	30.429
0.78182	349.49	1.3148	30.788
0.78182	352.12	1.3138	31.152
0.78182	354.75	1.3127	31.518
0.78182	357.37	1.3117	31.889
0.78182	360	1.3106	32.263
0.8	100	1.3788	6.7431
0.8	102.63	1.3785	6.9241
0.8	105.25	1.3782	7.1053
0.8	107.88	1.3779	7.287
0.8	110.51	1.3776	7.4694
0.8	113.13	1.3772	7.6527
0.8	115.76	1.3769	7.8372
0.8	118.38	1.3765	8.0229
0.8	121.01	1.3762	8.2101
0.8	123.64	1.3758	8.3986
0.8	126.26	1.3754	8.5884
0.8	128.89	1.3751	8.7795
0.8	131.52	1.3747	8.9718
0.8	134.14	1.3743	9.1651
0.8	136.77	1.3739	9.3593
0.8	139.39	1.3735	9.5545
0.8	142.02	1.3731	9.7505
0.8	144.65	1.3726	9.9473
0.8	147.27	1.3722	10.145
0.8	149.9	1.3718	10.344
0.8	152.53	1.3713	10.544
0.8	155.15	1.3709	10.746
0.8	157.78	1.3704	10.948
0.8	160.4	1.3699	11.153
0.8	163.03	1.3694	11.358
0.8	165.66	1.369	11.566
0.8	168.28	1.3685	11.775
0.8	170.91	1.368	11.985
0.8	173.54	1.3675	12.197
0.8	176.16	1.3669	12.41
0.8	178.79	1.3664	12.625
0.8	181.41	1.3659	12.841
0.8	184.04	1.3653	13.059
0.8	186.67	1.3648	13.277
0.8	189.29	1.3642	13.498
0.8	191.92	1.3637	13.719
0.8	194.55	1.3631	13.942
0.8	197.17	1.3625	14.167
0.8	199.8	1.362	14.393
0.8	202.42	1.3614	14.621
0.8	205.05	1.3608	14.85
0.8	207.68	1.3602	15.081
0.8	210.3	1.3596	15.314
0.8	212.93	1.3589	15.549
0.8	215.56	1.3583	15.785
0.8	218.18	1.3577	16.023
0.8	220.81	1.357	16.262
0.8	223.43	1.3564	16.504
0.8	226.06	1.3557	16.747
0.8	228.69	1.3551	16.991
0.8	231.31	1.3544	17.237
0.8	233.94	1.3537	17.485
0.8	236.57	1.353	17.735
0.8	239.19	1.3524	17.986
0.8	241.82	1.3517	18.24
0.8	244.44	1.3509	18.495
0.8	247.07	1.3502	18.752
0.8	249.7	1.3495	19.011
0.8	252.32	1.3488	19.271
0.8	254.95	1.3481	19.534
0.8	257.58	1.3473	19.799
0.8	260.2	1.3466	20.066
0.8	262.83	1.3458	20.335
0.8	265.45	1.345	20.605
0.8	268.08	1.3443	20.878
0.8	270.71	1.3435	21.153
0.8	273.33	1.3427	21.43
0.8	275.96	1.3419	21.709
0.8	278.59	1.3411	21.99
0.8	281.21	1.3403	22.273
0.8	283.84	1.3395	22.558
0.8	286.46	1.3387	22.846
0.8	289.09	1.3378	23.136
0.8	291.72	1.337	23.428
0.8	294.34	1.3361	23.723
0.8	296.97	1.3353	24.02
0.8	299.6	1.3344	24.32
0.8	302.22	1.3335	24.622
0.8	304.85	1.3327	24.926
0.8	307.47	1.3318	25.233
0.8	310.1	1.3309	25.542
0.8	312.73	1.33	25.854
0.8	315.35	1.3291	26.169
0.8	317.98	1.3282	26.487
0.8	320.61	1.3272	26.807
0.8	323.23	1.3263	27.13
0.8	325.86	1.3254	27.456
0.8	328.48	1.3244	27.784
0.8	331.11	1.3235	28.114
0.8	333.74	1.3225	28.447
0.8	336.36	1.3215	28.784
0.8	338.99	1.3205	29.124
0.8	341.62	1.3196	29.468
0.8	344.24	1.3186	29.816
0.8	346.87	1.3175	30.168
0.8	349.49	1.3165	30.523
0.8	352.12	1.3155	30.882
0.8	354.75	1.3145	31.245
0.8	357.37	1.3134	31.611
0.8	360	1.3124	31.98
0.81818	100	1.3801	6.6959
0.81818	102.63	1.3798	6.8757
0.81818	105.25	1.3795	7.0558
0.81818	107.88	1.3792	7.2364
0.81818	110.51	1.3789	7.4176
0.81818	113.13	1.3785	7.5999
0.81818	115.76	1.3782	7.7832
0.81818	118.38	1.3778	7.9678
0.81818	121.01	1.3775	8.1537
0.81818	123.64	1.3771	8.341
0.81818	126.26	1.3768	8.5296
0.81818	128.89	1.3764	8.7195
0.81818	131.52	1.376	8.9105
0.81818	134.14	1.3756	9.1025
0.81818	136.77	1.3752	9.2954
0.81818	139.39	1.3748	9.4892
0.81818	142.02	1.3744	9.6839
0.81818	144.65	1.374	9.8794
0.81818	147.27	1.3735	10.076
0.81818	149.9	1.3731	10.274
0.81818	152.53	1.3726	10.472
0.81818	155.15	1.3722	10.672
0.81818	157.78	1.3717	10.874
0.81818	160.4	1.3713	11.076
0.81818	163.03	1.3708	11.281
0.81818	165.66	1.3703	11.487
0.81818	168.28	1.3698	11.694
0.81818	170.91	1.3693	11.903
0.81818	173.54	1.3688	12.113
0.81818	176.16	1.3683	12.325
0.81818	178.79	1.3678	12.538
0.81818	181.41	1.3672	12.753
0.81818	184.04	1.3667	12.969
0.81818	186.67	1.3662	13.186
0.81818	189.29	1.3656	13.404
0.81818	191.92	1.3651	13.624
0.81818	194.55	1.3645	13.845
0.81818	197.17	1.3639	14.068
0.81818	199.8	1.3634	14.293
0.81818	202.42	1.3628	14.519
0.81818	205.05	1.3622	14.746
0.81818	207.68	1.3616	14.976
0.81818	210.3	1.361	15.206
0.81818	212.93	1.3604	15.439
0.81818	215.56	1.3597	15.673
0.81818	218.18	1.3591	15.909
0.81818	220.81	1.3585	16.147
0.81818	223.43	1.3578	16.386
0.81818	226.06	1.3572	16.627
0.81818	228.69	1.3565	16.869
0.81818	231.31	1.3558	17.113
0.81818	233.94	1.3552	17.359
0.81818	236.57	1.3545	17.607
0.81818	239.19	1.3538	17.856
0.81818	241.82	1.3531	18.107
0.81818	244.44	1.3524	18.36
0.81818	247.07	1.3517	18.614
0.81818	249.7	1.351	18.871
0.81818	252.32	1.3503	19.129
0.81818	254.95	1.3495	19.39
0.81818	257.58	1.3488	19.652
0.81818	260.2	1.348	19.916
0.81818	262.83	1.3473	20.182
0.81818	265.45	1.3465	20.45
0.81818	268.08	1.3458	20.72
0.81818	270.71	1.345	20.993
0.81818	273.33	1.3442	21.267
0.81818	275.96	1.3434	21.543
0.81818	278.59	1.3426	21.822
0.81818	281.21	1.3418	22.102
0.81818	283.84	1.341	22.384
0.81818	286.46	1.3402	22.668
0.81818	289.09	1.3394	22.955
0.81818	291.72	1.3385	23.245
0.81818	294.34	1.3377	23.536
0.81818	296.97	1.3368	23.831
0.81818	299.6	1.336	24.127
0.81818	302.22	1.3351	24.426
0.81818	304.85	1.3343	24.726
0.81818	307.47	1.3334	25.029
0.81818	310.1	1.3325	25.335
0.81818	312.73	1.3316	25.644
0.81818	315.35	1.3307	25.955
0.81818	317.98	1.3298	26.269
0.81818	320.61	1.3289	26.586
0.81818	323.23	1.3279	26.906
0.81818	325.86	1.327	27.228
0.81818	328.48	1.3261	27.552
0.81818	331.11	1.3251	27.879
0.81818	333.74	1.3242	28.209
0.81818	336.36	1.3232	28.543
0.81818	338.99	1.3222	28.879
0.81818	341.62	1.3212	29.22
0.81818	344.24	1.3203	29.564
0.81818	346.87	1.3193	29.913
0.81818	349.49	1.3182	30.264
0.81818	352.12	1.3172	30.619
0.81818	354.75	1.3162	30.978
0.81818	357.37	1.3152	31.339
0.81818	360	1.3141	31.704
0.83636	100	1.3814	6.6493
0.83636	102.63	1.3811	6.828
0.83636	105.25	1.3808	7.007
0.83636	107.88	1.3805	7.1864
0.83636	110.51	1.3801	7.3666
0.83636	113.13	1.3798	7.5477
0.83636	115.76	1.3795	7.7299
0.83636	118.38	1.3791	7.9133
0.83636	121.01	1.3788	8.0981
0.83636	123.64	1.3784	8.2843
0.83636	126.26	1.3781	8.4717
0.83636	128.89	1.3777	8.6603
0.83636	131.52	1.3773	8.85
0.83636	134.14	1.3769	9.0407
0.83636	136.77	1.3765	9.2324
0.83636	139.39	1.3761	9.4249
0.83636	142.02	1.3757	9.6183
0.83636	144.65	1.3753	9.8125
0.83636	147.27	1.3748	10.008
0.83636	149.9	1.3744	10.204
0.83636	152.53	1.374	10.401
0.83636	155.15	1.3735	10.6
0.83636	157.78	1.3731	10.8
0.83636	160.4	1.3726	11.001
0.83636	163.03	1.3721	11.204
0.83636	165.66	1.3716	11.409
0.83636	168.28	1.3712	11.615
0.83636	170.91	1.3707	11.822
0.83636	173.54	1.3702	12.031
0.83636	176.16	1.3696	12.241
0.83636	178.79	1.3691	12.453
0.83636	181.41	1.3686	12.666
0.83636	184.04	1.3681	12.88
0.83636	186.67	1.3675	13.095
0.83636	189.29	1.367	13.312
0.83636	191.92	1.3664	13.53
0.83636	194.55	1.3659	13.75
0.83636	197.17	1.3653	13.971
0.83636	199.8	1.3647	14.194
0.83636	202.42	1.3642	14.418
0.83636	205.05	1.3636	14.644
0.83636	207.68	1.363	14.871
0.83636	210.3	1.3624	15.1
0.83636	212.93	1.3618	15.331
0.83636	215.56	1.3611	15.564
0.83636	218.18	1.3605	15.798
0.83636	220.81	1.3599	16.033
0.83636	223.43	1.3592	16.27
0.83636	226.06	1.3586	16.509
0.83636	228.69	1.3579	16.75
0.83636	231.31	1.3573	16.992
0.83636	233.94	1.3566	17.235
0.83636	236.57	1.3559	17.481
0.83636	239.19	1.3552	17.728
0.83636	241.82	1.3546	17.977
0.83636	244.44	1.3539	18.227
0.83636	247.07	1.3532	18.479
0.83636	249.7	1.3524	18.733
0.83636	252.32	1.3517	18.989
0.83636	254.95	1.351	19.248
0.83636	257.58	1.3503	19.507
0.83636	260.2	1.3495	19.769
0.83636	262.83	1.3488	20.033
0.83636	265.45	1.348	20.298
0.83636	268.08	1.3473	20.566
0.83636	270.71	1.3465	20.835
0.83636	273.33	1.3457	21.107
0.83636	275.96	1.3449	21.38
0.83636	278.59	1.3441	21.656
0.83636	281.21	1.3433	21.933
0.83636	283.84	1.3425	22.213
0.83636	286.46	1.3417	22.494
0.83636	289.09	1.3409	22.778
0.83636	291.72	1.3401	23.064
0.83636	294.34	1.3393	23.353
0.83636	296.97	1.3384	23.644
0.83636	299.6	1.3376	23.937
0.83636	302.22	1.3367	24.233
0.83636	304.85	1.3358	24.53
0.83636	307.47	1.335	24.83
0.83636	310.1	1.3341	25.132
0.83636	312.73	1.3332	25.437
0.83636	315.35	1.3323	25.745
0.83636	317.98	1.3314	26.056
0.83636	320.61	1.3305	26.37
0.83636	323.23	1.3296	26.686
0.83636	325.86	1.3286	27.004
0.83636	328.48	1.3277	27.325
0.83636	331.11	1.3268	27.649
0.83636	333.74	1.3258	27.976
0.83636	336.36	1.3249	28.306
0.83636	338.99	1.3239	28.639
0.83636	341.62	1.3229	28.977
0.83636	344.24	1.3219	29.318
0.83636	346.87	1.3209	29.662
0.83636	349.49	1.3199	30.01
0.83636	352.12	1.3189	30.362
0.83636	354.75	1.3179	30.716
0.83636	357.37	1.3169	31.073
0.83636	360	1.3159	31.434
0.85455	100	1.3827	6.6034
0.85455	102.63	1.3824	6.781
0.85455	105.25	1.3821	6.9588
0.85455	107.88	1.3817	7.1372
0.85455	110.51	1.3814	7.3163
0.85455	113.13	1.3811	7.4963
0.85455	115.76	1.3808	7.6773
0.85455	118.38	1.3804	7.8597
0.85455	121.01	1.3801	8.0433
0.85455	123.64	1.3797	8.2283
0.85455	126.26	1.3793	8.4145
0.85455	128.89	1.379	8.6019
0.85455	131.52	1.3786	8.7904
0.85455	134.14	1.3782	8.9798
0.85455	136.77	1.3778	9.1702
0.85455	139.39	1.3774	9.3615
0.85455	142.02	1.377	9.5535
0.85455	144.65	1.3766	9.7465
0.85455	147.27	1.3762	9.9404
0.85455	149.9	1.3757	10.135
0.85455	152.53	1.3753	10.331
0.85455	155.15	1.3748	10.529
0.85455	157.78	1.3744	10.727
0.85455	160.4	1.3739	10.927
0.85455	163.03	1.3735	11.129
0.85455	165.66	1.373	11.332
0.85455	168.28	1.3725	11.537
0.85455	170.91	1.372	11.742
0.85455	173.54	1.3715	11.95
0.85455	176.16	1.371	12.159
0.85455	178.79	1.3705	12.369
0.85455	181.41	1.37	12.58
0.85455	184.04	1.3694	12.793
0.85455	186.67	1.3689	13.006
0.85455	189.29	1.3684	13.222
0.85455	191.92	1.3678	13.438
0.85455	194.55	1.3672	13.656
0.85455	197.17	1.3667	13.876
0.85455	199.8	1.3661	14.097
0.85455	202.42	1.3655	14.319
0.85455	205.05	1.3649	14.543
0.85455	207.68	1.3644	14.769
0.85455	210.3	1.3638	14.996
0.85455	212.93	1.3631	15.225
0.85455	215.56	1.3625	15.455
0.85455	218.18	1.3619	15.687
0.85455	220.81	1.3613	15.921
0.85455	223.43	1.3606	16.156
0.85455	226.06	1.36	16.393
0.85455	228.69	1.3594	16.632
0.85455	231.31	1.3587	16.872
0.85455	233.94	1.358	17.113
0.85455	236.57	1.3574	17.356
0.85455	239.19	1.3567	17.601
0.85455	241.82	1.356	17.848
0.85455	244.44	1.3553	18.096
0.85455	247.07	1.3546	18.346
0.85455	249.7	1.3539	18.598
0.85455	252.32	1.3532	18.852
0.85455	254.95	1.3525	19.108
0.85455	257.58	1.3517	19.365
0.85455	260.2	1.351	19.624
0.85455	262.83	1.3503	19.886
0.85455	265.45	1.3495	20.149
0.85455	268.08	1.3488	20.413
0.85455	270.71	1.348	20.68
0.85455	273.33	1.3472	20.949
0.85455	275.96	1.3464	21.22
0.85455	278.59	1.3457	21.493
0.85455	281.21	1.3449	21.768
0.85455	283.84	1.3441	22.044
0.85455	286.46	1.3433	22.323
0.85455	289.09	1.3424	22.604
0.85455	291.72	1.3416	22.887
0.85455	294.34	1.3408	23.173
0.85455	296.97	1.34	23.461
0.85455	299.6	1.3391	23.751
0.85455	302.22	1.3383	24.043
0.85455	304.85	1.3374	24.337
0.85455	307.47	1.3365	24.634
0.85455	310.1	1.3357	24.933
0.85455	312.73	1.3348	25.234
0.85455	315.35	1.3339	25.539
0.85455	317.98	1.333	25.847
0.85455	320.61	1.3321	26.157
0.85455	323.23	1.3312	26.47
0.85455	325.86	1.3303	26.785
0.85455	328.48	1.3293	27.102
0.85455	331.11	1.3284	27.423
0.85455	333.74	1.3275	27.746
0.85455	336.36	1.3265	28.073
0.85455	338.99	1.3255	28.403
0.85455	341.62	1.3246	28.737
0.85455	344.24	1.3236	29.075
0.85455	346.87	1.3226	29.416
0.85455	349.49	1.3216	29.76
0.85455	352.12	1.3206	30.108
0.85455	354.75	1.3196	30.458
0.85455	357.37	1.3186	30.811
0.85455	360	1.3176	31.167
0.87273	100	1.3839	6.5581
0.87273	102.63	1.3836	6.7346
0.87273	105.25	1.3833	6.9113
0.87273	107.88	1.383	7.0886
0.87273	110.51	1.3827	7.2666
0.87273	113.13	1.3824	7.4455
0.87273	115.76	1.382	7.6255
0.87273	118.38	1.3817	7.8067
0.87273	121.01	1.3814	7.9892
0.87273	123.64	1.381	8.173
0.87273	126.26	1.3806	8.3581
0.87273	128.89	1.3803	8.5443
0.87273	131.52	1.3799	8.7315
0.87273	134.14	1.3795	8.9198
0.87273	136.77	1.3791	9.1089
0.87273	139.39	1.3787	9.2989
0.87273	142.02	1.3783	9.4897
0.87273	144.65	1.3779	9.6814
0.87273	147.27	1.3775	9.874
0.87273	149.9	1.377	10.068
0.87273	152.53	1.3766	10.262
0.87273	155.15	1.3762	10.458
0.87273	157.78	1.3757	10.656
0.87273	160.4	1.3752	10.854
0.87273	163.03	1.3748	11.055
0.87273	165.66	1.3743	11.256
0.87273	168.28	1.3738	11.459
0.87273	170.91	1.3733	11.664
0.87273	173.54	1.3728	11.87
0.87273	176.16	1.3723	12.077
0.87273	178.79	1.3718	12.286
0.87273	181.41	1.3713	12.495
0.87273	184.04	1.3708	12.706
0.87273	186.67	1.3702	12.919
0.87273	189.29	1.3697	13.132
0.87273	191.92	1.3692	13.347
0.87273	194.55	1.3686	13.564
0.87273	197.17	1.368	13.781
0.87273	199.8	1.3675	14.001
0.87273	202.42	1.3669	14.221
0.87273	205.05	1.3663	14.444
0.87273	207.68	1.3657	14.668
0.87273	210.3	1.3651	14.893
0.87273	212.93	1.3645	15.12
0.87273	215.56	1.3639	15.349
